Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
,1610612766,21601142,2017-04-02,CHA @ OKC,W,36,41,0.468,240,37,77,0.481,11,30,0.367,28,32,0.875,3,34,37,20,18,5,16,13,113,2.0,302.0,22.0,4.97,42.0,35.0,0.535714285714,0.571428571429,15.1,
,1610612766,21601127,2017-03-31,CHA vs. DEN,W,35,41,0.461,240,40,86,0.465,17,36,0.472,25,30,0.833,10,33,43,26,10,11,6,17,122,2.0,301.0,20.0,3.871,52.0,33.0,0.644230769231,0.454545454545,11.5769230769,
,1610612766,21601114,2017-03-29,CHA @ TOR,W,34,41,0.453,240,39,86,0.453,16,32,0.5,16,21,0.762,11,27,38,23,6,2,8,18,110,1.0,299.0,19.0,3.783,34.0,52.0,0.705882352941,0.442307692308,13.0,
,1610612766,21601103,2017-03-28,CHA vs. MIL,L,33,41,0.446,240,39,80,0.488,7,28,0.25,23,29,0.793,5,26,31,25,7,1,2,12,108,2.0,323.0,28.0,5.616,40.0,38.0,0.55,0.513157894737,12.92,
,1610612766,21601087,2017-03-26,CHA vs. PHX,W,33,40,0.452,240,42,87,0.483,14,30,0.467,22,24,0.917,8,33,41,29,8,2,7,14,120,2.0,312.0,25.0,2.917,44.0,41.0,0.659090909091,0.487804878049,10.7586206897,
,1610612766,21601073,2017-03-24,CHA vs. CLE,L,32,40,0.444,240,38,90,0.422,10,38,0.263,19,24,0.792,14,28,42,18,6,4,9,17,105,2.0,284.0,21.0,3.525,36.0,50.0,0.375,0.57,15.7777777778,
,1610612766,21601059,2017-03-22,CHA @ ORL,W,32,39,0.451,240,42,90,0.467,9,27,0.333,16,18,0.889,12,31,43,24,9,3,10,12,109,2.0,287.0,26.0,3.603,32.0,55.0,0.546875,0.490909090909,11.9583333333,
,1610612766,21601044,2017-03-20,CHA vs. ATL,W,31,39,0.443,240,40,80,0.5,12,30,0.4,13,20,0.65,5,28,33,28,12,5,7,13,105,2.0,287.0,21.0,4.944,37.0,38.0,0.594594594595,0.526315789474,10.25,
,1610612766,21601030,2017-03-18,CHA vs. WAS,W,30,39,0.435,240,35,82,0.427,9,24,0.375,19,27,0.704,6,35,41,23,8,8,7,20,98,3.0,280.0,19.0,3.54,40.0,39.0,0.4875,0.487179487179,12.1739130435,
,1610612766,21601005,2017-03-15,CHA @ IND,L,29,39,0.426,240,32,80,0.4,3,23,0.13,10,13,0.769,3,27,30,15,9,4,10,13,77,2.0,269.0,24.0,5.481,34.0,39.0,0.338235294118,0.461538461538,17.9333333333,
,1610612766,21600991,2017-03-13,CHA vs. CHI,L,29,38,0.433,240,43,93,0.462,7,29,0.241,16,19,0.842,11,33,44,25,4,4,6,18,109,2.0,275.0,30.0,4.522,38.0,53.0,0.381578947368,0.566037735849,11.0,
,1610612766,21600976,2017-03-11,CHA vs. NOP,L,29,37,0.439,265,46,102,0.451,13,46,0.283,17,20,0.85,11,39,50,32,5,3,9,14,122,1.0,362.0,31.0,4.519,49.0,53.0,0.397959183673,0.622641509434,11.3125,
,1610612766,21600965,2017-03-10,CHA vs. ORL,W,29,36,0.446,240,47,79,0.595,10,21,0.476,17,20,0.85,6,37,43,34,6,6,7,17,121,2.0,313.0,33.0,6.731,44.0,31.0,0.659090909091,0.709677419355,9.20588235294,
,1610612766,21600951,2017-03-08,CHA @ MIA,L,28,36,0.438,240,37,80,0.463,7,21,0.333,20,21,0.952,6,33,39,14,7,8,12,17,101,2.0,282.0,27.0,4.871,31.0,49.0,0.596774193548,0.448979591837,20.1428571429,
,1610612766,21600941,2017-03-06,CHA vs. IND,W,28,35,0.444,240,35,86,0.407,11,31,0.355,19,21,0.905,13,37,50,21,10,2,10,8,100,2.0,268.0,17.0,4.267,38.0,48.0,0.434210526316,0.5,12.7619047619,
,1610612766,21600923,2017-03-04,CHA @ DEN,W,27,35,0.435,240,41,90,0.456,16,27,0.593,14,17,0.824,13,30,43,25,8,6,5,18,112,2.0,293.0,18.0,2.324,39.0,51.0,0.5,0.578431372549,11.72,
,1610612766,21600907,2017-03-02,CHA @ PHX,L,26,35,0.426,240,35,89,0.393,10,34,0.294,23,28,0.821,9,25,34,19,14,1,16,20,103,2.0,309.0,21.0,4.235,36.0,53.0,0.513888888889,0.405660377358,16.2631578947,
,1610612766,21600894,2017-02-28,CHA @ LAL,W,26,34,0.433,240,38,85,0.447,16,39,0.41,17,24,0.708,12,34,46,25,3,6,12,11,109,2.0,325.0,19.0,3.706,46.0,39.0,0.565217391304,0.512820512821,13.0,
,1610612766,21600881,2017-02-26,CHA @ LAC,L,25,34,0.424,265,38,80,0.475,18,40,0.45,27,30,0.9,5,38,43,16,1,1,16,32,121,1.0,311.0,17.0,4.679,44.0,36.0,0.602272727273,0.569444444444,19.4375,0.0
,1610612766,21600866,2017-02-25,CHA @ SAC,W,25,33,0.431,240,34,85,0.4,14,38,0.368,17,18,0.944,13,37,50,26,10,3,10,13,99,2.0,302.0,19.0,3.81,50.0,35.0,0.55,0.385714285714,11.6153846154,1.0
,1610612766,21600851,2017-02-23,CHA @ DET,L,24,33,0.421,265,38,92,0.413,7,30,0.233,25,26,0.962,5,45,50,19,5,7,7,15,108,8.0,323.0,27.0,5.175,36.0,56.0,0.402777777778,0.482142857143,17.0,0.0
,1610612766,21600837,2017-02-15,CHA @ TOR,L,24,32,0.429,240,32,76,0.421,13,38,0.342,8,9,0.889,5,39,44,21,9,6,17,18,85,2.0,308.0,18.0,3.355,37.0,39.0,0.459459459459,0.551282051282,14.6666666667,0.0
,1610612766,21600821,2017-02-13,CHA vs. PHI,L,24,31,0.436,240,34,78,0.436,11,31,0.355,20,26,0.769,3,30,33,19,11,5,15,17,99,2.0,284.0,19.0,5.324,40.0,38.0,0.5625,0.447368421053,14.9473684211,0.0
0.0,1610612766,21600808,2017-02-11,CHA vs. LAC,L,24,30,0.444,240,37,86,0.43,13,37,0.351,15,20,0.75,8,32,40,24,6,4,7,20,102,2.0,270.0,21.0,4.146,39.0,47.0,0.576923076923,0.446808510638,11.25,0.0
