Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612762,21601151,2017-04-02,UTA @ SAS,L,47.0,30.0,0.61,240,43,89,0.483,9,24,0.375,8,13,0.615,12,24,36,24,6,8,10,18,103,2.0,310.0,26.0,4.248,32.0,57.0,0.671875,0.456140350877,12.9166666667,
1610612762,21601134,2017-03-31,UTA vs. WAS,W,47.0,29.0,0.618,240,33,72,0.458,10,25,0.4,19,31,0.613,7,35,42,20,9,7,10,18,95,2.0,307.0,19.0,3.946,35.0,37.0,0.442857142857,0.608108108108,15.35,
1610612762,21601120,2017-03-29,UTA @ SAC,W,46.0,29.0,0.613,240,42,79,0.532,13,32,0.406,15,19,0.789,7,36,43,22,10,3,11,18,112,2.0,347.0,28.0,7.675,37.0,42.0,0.635135135135,0.595238095238,15.7727272727,
1610612762,21601102,2017-03-27,UTA vs. NOP,W,45.0,29.0,0.608,240,41,85,0.482,15,27,0.556,11,18,0.611,11,38,49,27,6,6,10,22,108,2.0,356.0,25.0,4.915,35.0,50.0,0.771428571429,0.43,13.1851851852,
1610612762,21601082,2017-03-25,UTA @ LAC,L,44.0,29.0,0.603,240,37,86,0.43,8,26,0.308,13,18,0.722,12,31,43,22,5,3,14,22,95,3.0,300.0,22.0,4.975,38.0,48.0,0.473684210526,0.479166666667,13.6363636364,
1610612762,21601066,2017-03-22,UTA vs. NYK,W,44.0,28.0,0.611,240,41,90,0.456,7,28,0.25,19,29,0.655,20,28,48,18,5,7,8,11,108,2.0,274.0,24.0,5.875,46.0,42.0,0.510869565217,0.47619047619,15.2222222222,
1610612762,21601046,2017-03-20,UTA @ IND,L,43.0,28.0,0.606,240,40,88,0.455,6,26,0.231,14,20,0.7,13,36,49,20,5,11,10,17,100,2.0,291.0,27.0,5.245,35.0,53.0,0.514285714286,0.471698113208,14.55,
1610612762,21601032,2017-03-18,UTA @ CHI,L,43.0,27.0,0.614,240,31,81,0.383,7,25,0.28,17,25,0.68,17,32,49,15,6,8,14,12,86,2.0,336.0,18.0,4.122,38.0,43.0,0.460526315789,0.395348837209,22.4,
1610612762,21601014,2017-03-16,UTA @ CLE,L,43.0,26.0,0.623,240,34,82,0.415,5,21,0.238,10,14,0.714,11,37,48,18,6,3,16,16,83,1.0,290.0,22.0,4.822,36.0,46.0,0.444444444444,0.445652173913,16.1111111111,
1610612762,21601008,2017-03-15,UTA @ DET,W,43.0,25.0,0.632,240,36,77,0.468,13,28,0.464,12,16,0.75,6,37,43,28,6,5,15,15,97,2.0,299.0,19.0,4.617,34.0,43.0,0.676470588235,0.453488372093,10.6785714286,
1610612762,21600996,2017-03-13,UTA vs. LAC,W,42.0,25.0,0.627,240,41,78,0.526,14,21,0.667,18,22,0.818,8,34,42,22,1,3,7,22,114,2.0,287.0,22.0,3.333,33.0,45.0,0.818181818182,0.466666666667,13.0454545455,
1610612762,21600973,2017-03-11,UTA @ OKC,L,41.0,25.0,0.621,240,36,75,0.48,9,20,0.45,23,28,0.821,7,29,36,15,9,2,12,17,104,3.0,276.0,24.0,7.129,32.0,43.0,0.578125,0.511627906977,18.4,
1610612762,21600954,2017-03-08,UTA @ HOU,W,41.0,24.0,0.631,240,41,76,0.539,12,31,0.387,21,24,0.875,10,35,45,21,2,4,16,23,115,2.0,353.0,22.0,5.847,42.0,34.0,0.642857142857,0.588235294118,16.8095238095,
1610612762,21600944,2017-03-06,UTA vs. NOP,W,40.0,24.0,0.625,240,33,81,0.407,10,27,0.37,12,15,0.8,12,34,46,16,10,2,19,17,88,1.0,299.0,19.0,3.614,40.0,41.0,0.4625,0.475609756098,18.6875,
1610612762,21600931,2017-03-05,UTA @ SAC,W,39.0,24.0,0.619,265,41,90,0.456,10,33,0.303,18,27,0.667,12,35,47,24,8,3,13,15,110,2.0,357.0,25.0,5.416,40.0,50.0,0.525,0.5,14.875,
1610612762,21600915,2017-03-03,UTA vs. BKN,W,38.0,24.0,0.613,240,38,74,0.514,12,26,0.462,24,34,0.706,5,40,45,25,7,5,13,25,112,2.0,323.0,25.0,5.216,37.0,37.0,0.662162162162,0.527027027027,12.92,
1610612762,21600903,2017-03-01,UTA vs. MIN,L,37.0,24.0,0.607,240,35,90,0.389,4,19,0.211,6,11,0.545,16,30,46,18,6,5,14,23,80,1.0,313.0,24.0,6.157,37.0,53.0,0.405405405405,0.415094339623,17.3888888889,
1610612762,21600893,2017-02-28,UTA @ OKC,,,,,0,9,17,0.529,2,4,0.5,0,0,0.0,1,3,4,2,2,0,0,3,20,2.0,323.0,30.0,4.1,44.0,49.0,0.613636363636,0.418367346939,161.5,
1610612762,21600877,2017-02-26,UTA @ WAS,W,37.0,22.0,0.627,240,34,73,0.466,11,24,0.458,23,32,0.719,11,41,52,18,9,11,24,19,102,2.0,305.0,19.0,5.333,33.0,40.0,0.651515151515,0.45,16.9444444444,1.0
1610612762,21600860,2017-02-24,UTA @ MIL,W,36.0,22.0,0.621,240,37,74,0.5,8,23,0.348,27,30,0.9,10,32,42,23,8,5,14,26,109,9.0,353.0,26.0,5.748,31.0,43.0,0.548387096774,0.558139534884,15.347826087,1.0
1610612762,21600843,2017-02-15,UTA vs. POR,W,35.0,22.0,0.614,240,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,2.0,310.0,28.0,7.311,33.0,48.0,0.621212121212,0.5625,16.3157894737,1.0
1610612762,21600828,2017-02-13,UTA vs. LAC,L,34.0,22.0,0.607,240,28,87,0.322,4,23,0.174,12,18,0.667,12,37,49,14,5,4,10,11,72,2.0,301.0,20.0,4.1,41.0,46.0,0.390243902439,0.304347826087,21.5,0.0
1610612762,21600815,2017-02-11,UTA vs. BOS,L,34.0,21.0,0.618,240,35,86,0.407,8,31,0.258,26,30,0.867,13,26,39,16,9,2,9,19,104,2.0,319.0,25.0,5.196,42.0,44.0,0.416666666667,0.488636363636,19.9375,0.0
1610612762,21600797,2017-02-09,UTA @ DAL,L,34.0,20.0,0.63,265,39,85,0.459,13,29,0.448,14,17,0.824,11,32,43,26,8,3,21,26,105,1.0,344.0,22.0,4.15,35.0,50.0,0.671428571429,0.44,13.2307692308,0.0
1610612762,21600789,2017-02-08,UTA @ NOP,W,34.0,19.0,0.642,240,48,88,0.545,14,32,0.438,17,21,0.81,12,36,48,25,9,2,8,19,127,2.0,349.0,28.0,7.75,42.0,46.0,0.738095238095,0.521739130435,13.96,1.0
1610612762,21600772,2017-02-06,UTA @ ATL,W,33.0,19.0,0.635,240,49,80,0.613,10,26,0.385,12,18,0.667,9,35,44,31,9,7,12,23,120,2.0,337.0,34.0,7.091,44.0,36.0,0.625,0.736111111111,10.8709677419,1.0
1610612762,21600760,2017-02-04,UTA vs. CHA,W,32.0,19.0,0.627,240,38,81,0.469,13,33,0.394,16,24,0.667,11,40,51,16,5,4,13,18,105,3.0,296.0,18.0,5.137,38.0,43.0,0.592105263158,0.511627906977,18.5,1.0
1610612762,21600738,2017-02-01,UTA vs. MIL,W,31.0,19.0,0.62,240,36,78,0.462,11,29,0.379,21,27,0.778,11,35,46,22,11,2,15,23,104,4.0,335.0,23.0,5.603,37.0,41.0,0.554054054054,0.512195121951,15.2272727273,1.0
1610612762,21600708,2017-01-28,UTA vs. MEM,L,30.0,19.0,0.612,240,29,62,0.468,10,25,0.4,27,29,0.931,4,27,31,19,3,4,13,18,95,2.0,293.0,19.0,3.929,32.0,30.0,0.609375,0.483333333333,15.4210526316,0.0
1610612762,21600693,2017-01-26,UTA vs. LAL,W,30.0,18.0,0.625,240,33,81,0.407,6,26,0.231,24,28,0.857,10,34,44,13,7,6,8,10,96,2.0,349.0,21.0,4.722,35.0,46.0,0.428571428571,0.45652173913,26.8461538462,1.0
1610612762,21600678,2017-01-24,UTA @ DEN,L,29.0,18.0,0.617,240,35,85,0.412,7,22,0.318,16,21,0.762,8,32,40,19,6,3,11,21,93,1.0,342.0,24.0,4.378,36.0,49.0,0.472222222222,0.438775510204,18.0,0.0
1610612762,21600673,2017-01-23,UTA vs. OKC,L,29.0,17.0,0.63,240,36,84,0.429,5,21,0.238,18,26,0.692,8,34,42,16,10,7,10,18,95,2.0,311.0,24.0,4.573,38.0,45.0,0.434210526316,0.488888888889,19.4375,0.0
1610612762,21600659,2017-01-21,UTA vs. IND,W,29.0,16.0,0.644,240,39,84,0.464,6,24,0.25,25,32,0.781,10,32,42,24,11,3,14,15,109,1.0,312.0,30.0,5.871,35.0,49.0,0.5,0.5,13.0,1.0
1610612762,21600648,2017-01-20,UTA @ DAL,W,28.0,16.0,0.636,265,38,83,0.458,8,23,0.348,28,39,0.718,15,38,53,17,8,5,14,26,112,4.0,332.0,23.0,4.933,36.0,46.0,0.541666666667,0.489130434783,19.5294117647,1.0
1610612762,21600620,2017-01-16,UTA @ PHX,W,27.0,16.0,0.628,240,41,89,0.461,8,23,0.348,16,24,0.667,14,32,46,22,4,6,8,16,106,2.0,327.0,27.0,4.453,38.0,51.0,0.5,0.509803921569,14.8636363636,1.0
1610612762,21600604,2017-01-14,UTA vs. ORL,W,26.0,16.0,0.619,240,41,83,0.494,7,26,0.269,25,36,0.694,9,35,44,28,6,2,13,20,114,1.0,334.0,33.0,7.233,38.0,45.0,0.434210526316,0.622222222222,11.9285714286,1.0
1610612762,21600600,2017-01-13,UTA vs. DET,W,25.0,16.0,0.61,240,43,80,0.538,16,31,0.516,8,13,0.615,7,40,47,22,10,6,12,14,110,3.0,304.0,23.0,5.725,37.0,43.0,0.594594594595,0.674418604651,13.8181818182,1.0
1610612762,21600576,2017-01-10,UTA vs. CLE,W,24.0,16.0,0.6,240,38,79,0.481,13,34,0.382,11,19,0.579,11,35,46,22,8,4,18,21,100,2.0,324.0,21.0,5.671,47.0,32.0,0.563829787234,0.5625,14.7272727273,1.0
1610612762,21600564,2017-01-08,UTA @ MEM,L,23.0,16.0,0.59,240,28,72,0.389,9,23,0.391,14,23,0.609,11,32,43,14,8,3,17,19,79,1.0,299.0,16.0,4.775,31.0,39.0,0.483870967742,0.448717948718,21.3571428571,0.0
