Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612753,21601139,2017-04-01,ORL @ BKN,L,27,50,0.351,240,45,91,0.495,10,25,0.4,11,15,0.733,11,31,42,26,9,2,14,15,111,1.0,280.0,31.0,4.707,47.0,44.0,0.691489361702,0.397727272727,10.7692307692,
1610612753,21601129,2017-03-31,ORL @ BOS,L,27,49,0.355,240,40,98,0.408,12,30,0.4,24,25,0.96,11,37,48,28,9,4,9,21,116,2.0,292.0,25.0,4.21,42.0,56.0,0.52380952381,0.428571428571,10.4285714286,
1610612753,21601112,2017-03-29,ORL vs. OKC,L,27,48,0.36,265,39,97,0.402,9,30,0.3,19,27,0.704,11,42,53,24,9,8,14,22,106,2.0,334.0,27.0,4.316,44.0,53.0,0.488636363636,0.415094339623,13.9166666667,
1610612753,21601097,2017-03-27,ORL @ TOR,L,27,47,0.365,240,43,88,0.489,4,20,0.2,22,28,0.786,8,25,33,19,11,3,11,23,112,3.0,278.0,34.0,5.596,34.0,53.0,0.455882352941,0.556603773585,14.6315789474,
1610612753,21601074,2017-03-24,ORL vs. DET,W,27,46,0.37,240,47,91,0.516,12,26,0.462,9,13,0.692,6,41,47,36,4,6,10,17,115,2.0,301.0,32.0,6.319,46.0,45.0,0.663043478261,0.5,8.36111111111,
1610612753,21601059,2017-03-22,ORL vs. CHA,L,26,46,0.361,240,40,88,0.455,14,40,0.35,8,10,0.8,13,30,43,26,5,3,14,19,102,2.0,283.0,21.0,4.9,49.0,39.0,0.530612244898,0.538461538462,10.8846153846,
1610612753,21601045,2017-03-20,ORL vs. PHI,W,26,45,0.366,265,35,93,0.376,4,23,0.174,38,46,0.826,14,41,55,19,10,4,18,22,112,3.0,281.0,27.0,4.86,47.0,46.0,0.382978723404,0.413043478261,14.7894736842,
1610612753,21601026,2017-03-17,ORL @ PHX,W,25,45,0.357,240,42,96,0.438,7,23,0.304,18,21,0.857,8,35,43,21,10,4,12,27,109,1.0,278.0,29.0,3.68,52.0,44.0,0.461538461538,0.488636363636,13.2380952381,
1610612753,21601019,2017-03-16,ORL @ GSW,L,24,45,0.348,240,35,94,0.372,7,27,0.259,15,21,0.714,16,33,49,15,7,4,19,21,92,3.0,307.0,18.0,3.45,51.0,43.0,0.362745098039,0.46511627907,20.4666666667,
1610612753,21600997,2017-03-13,ORL @ SAC,L,24,44,0.353,240,45,97,0.464,13,34,0.382,12,12,1.0,9,35,44,32,10,4,13,18,115,2.0,299.0,30.0,4.886,50.0,47.0,0.58,0.478723404255,9.34375,
