Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612738,21601145,2017-04-02,BOS @ NYK,W,50,27,0.649,240,40,72,0.556,12,37,0.324,18,26,0.692,5,36,41,22,8,3,17,25,110,2.0,318.0,27.0,8.601,38.0,34.0,0.578947368421,0.705882352941,14.4545454545,
1610612738,21601129,2017-03-31,BOS vs. ORL,W,49,27,0.645,240,38,84,0.452,12,33,0.364,29,34,0.853,5,40,45,27,6,5,11,18,117,2.0,340.0,23.0,4.678,33.0,51.0,0.575757575758,0.490196078431,12.5925925926,
1610612738,21601113,2017-03-29,BOS vs. MIL,L,48,27,0.64,240,35,88,0.398,12,37,0.324,18,23,0.783,15,27,42,24,8,3,16,18,100,3.0,302.0,21.0,3.357,39.0,49.0,0.333333333333,0.571428571429,12.5833333333,
1610612738,21601093,2017-03-26,BOS vs. MIA,W,48,26,0.649,240,41,77,0.532,8,24,0.333,22,25,0.88,8,27,35,32,8,3,16,19,112,2.0,307.0,29.0,5.057,29.0,48.0,0.655172413793,0.541666666667,9.59375,
1610612738,21601076,2017-03-24,BOS vs. PHX,W,47,26,0.644,240,44,94,0.468,14,41,0.341,28,35,0.8,12,38,50,31,8,5,15,32,130,2.0,367.0,29.0,5.855,51.0,43.0,0.519607843137,0.56976744186,11.8387096774,
1610612738,21601060,2017-03-22,BOS vs. IND,W,46,26,0.639,240,43,84,0.512,11,27,0.407,12,14,0.857,10,33,43,27,5,2,16,17,109,2.0,309.0,26.0,4.891,34.0,50.0,0.632352941176,0.54,11.4444444444,
1610612738,21601047,2017-03-20,BOS vs. WAS,W,45,26,0.634,240,40,94,0.426,10,33,0.303,20,28,0.714,20,34,54,19,10,6,13,24,110,1.0,293.0,21.0,5.228,37.0,56.0,0.527027027027,0.4375,15.4210526316,
1610612738,21601037,2017-03-19,BOS @ PHI,L,44,26,0.629,240,34,85,0.4,6,29,0.207,25,29,0.862,8,33,41,27,8,4,17,15,99,2.0,332.0,26.0,3.89,39.0,46.0,0.435897435897,0.434782608696,12.2962962963,
1610612738,21601022,2017-03-17,BOS @ BKN,W,44,25,0.638,240,34,85,0.4,7,29,0.241,23,29,0.793,8,43,51,20,7,6,12,23,98,2.0,338.0,27.0,5.854,45.0,40.0,0.388888888889,0.5,16.9,
1610612738,21601006,2017-03-15,BOS vs. MIN,W,43,25,0.632,240,43,79,0.544,13,33,0.394,18,21,0.857,5,32,37,34,2,6,10,16,117,3.0,322.0,29.0,6.488,43.0,36.0,0.627906976744,0.625,9.47058823529,
1610612738,21600985,2017-03-12,BOS vs. CHI,W,42,25,0.627,240,40,86,0.465,16,37,0.432,4,4,1.0,12,39,51,22,14,5,21,14,100,2.0,332.0,19.0,6.238,51.0,35.0,0.607843137255,0.485714285714,15.0909090909,
1610612738,21600970,2017-03-10,BOS @ DEN,L,41,25,0.621,240,34,80,0.425,12,33,0.364,19,23,0.826,8,25,33,19,11,2,18,23,99,2.0,300.0,18.0,4.567,34.0,46.0,0.573529411765,0.445652173913,15.7894736842,
1610612738,21600959,2017-03-08,BOS @ GSW,W,41,24,0.631,240,37,84,0.44,10,29,0.345,15,19,0.789,9,36,45,28,12,1,12,10,99,2.0,356.0,24.0,5.621,42.0,42.0,0.642857142857,0.357142857143,12.7142857143,
1610612738,21600945,2017-03-06,BOS @ LAC,L,40,24,0.625,240,34,83,0.41,10,35,0.286,24,29,0.828,7,30,37,22,9,2,11,31,102,1.0,332.0,22.0,5.166,34.0,49.0,0.441176470588,0.489795918367,15.0909090909,
1610612738,21600929,2017-03-05,BOS @ PHX,L,40,23,0.635,240,32,85,0.376,13,37,0.351,29,40,0.725,14,40,54,19,6,6,12,28,106,2.0,286.0,15.0,3.329,33.0,52.0,0.606060606061,0.355769230769,15.0526315789,
1610612738,21600918,2017-03-03,BOS @ LAL,W,40,22,0.645,240,43,84,0.512,10,33,0.303,19,25,0.76,6,40,46,30,7,2,18,17,115,2.0,324.0,31.0,7.125,35.0,49.0,0.528571428571,0.602040816327,10.8,
1610612738,21600901,2017-03-01,BOS vs. CLE,W,39,22,0.639,240,36,78,0.462,13,31,0.419,18,23,0.783,8,39,47,28,4,6,12,21,103,2.0,296.0,22.0,5.816,40.0,38.0,0.6,0.486842105263,10.5714285714,
