Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612745,21601153,2017-04-02,HOU @ PHX,W,52,25,0.675,240,47,100,0.47,14,38,0.368,15,23,0.652,13,33,46,23,8,4,15,23,123,2.0,286.0,29.0,4.924,42.0,58.0,0.619047619048,0.48275862069,12.4347826087,
1610612745,21601136,2017-03-31,HOU @ GSW,L,51,25,0.671,240,34,92,0.37,12,37,0.324,18,23,0.783,19,30,49,20,6,3,13,12,98,1.0,269.0,18.0,3.345,33.0,59.0,0.469696969697,0.415254237288,13.45,
1610612745,21601125,2017-03-30,HOU @ POR,L,51,24,0.68,240,40,91,0.44,8,34,0.235,19,23,0.826,13,29,42,18,9,3,18,20,107,2.0,266.0,27.0,5.031,33.0,58.0,0.484848484848,0.48275862069,14.7777777778,
1610612745,21601108,2017-03-28,HOU vs. GSW,L,51,23,0.689,240,33,85,0.388,5,31,0.161,35,39,0.897,10,28,38,20,9,2,14,14,106,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,14.2,
1610612745,21601091,2017-03-26,HOU vs. OKC,W,51,22,0.699,240,50,79,0.633,20,39,0.513,17,21,0.81,2,34,36,32,8,4,19,23,137,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,8.875,
1610612745,21601079,2017-03-24,HOU vs. NOP,W,50,22,0.694,240,44,93,0.473,14,39,0.359,15,20,0.75,15,44,59,29,5,3,18,19,117,4.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,9.79310344828,
1610612745,21601048,2017-03-20,HOU vs. DEN,W,49,22,0.69,240,45,89,0.506,17,38,0.447,18,23,0.783,6,29,35,27,12,2,12,22,125,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,10.5185185185,
1610612745,21601034,2017-03-18,HOU @ DEN,W,48,22,0.686,240,38,83,0.458,5,24,0.208,28,35,0.8,10,38,48,20,5,5,14,24,109,1.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,14.2,
1610612745,21601024,2017-03-17,HOU @ NOP,L,47,22,0.681,240,37,89,0.416,13,40,0.325,25,32,0.781,10,36,46,18,6,3,13,19,112,2.0,224.0,22.0,4.567,40.0,49.0,0.55,0.438775510204,12.4444444444,
1610612745,21601010,2017-03-15,HOU vs. LAL,W,47,21,0.691,240,50,91,0.549,18,43,0.419,21,32,0.656,13,37,50,37,13,4,19,21,139,3.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,7.67567567568,
1610612745,21600989,2017-03-12,HOU vs. CLE,W,46,21,0.687,240,41,96,0.427,16,45,0.356,19,28,0.679,20,32,52,25,10,4,6,17,117,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,11.36,
1610612745,21600966,2017-03-10,HOU @ CHI,W,45,21,0.682,240,37,89,0.416,15,47,0.319,26,32,0.813,11,43,54,26,11,4,17,15,115,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,10.9230769231,
1610612745,21600954,2017-03-08,HOU vs. UTA,L,44,21,0.677,240,35,79,0.443,8,32,0.25,30,40,0.75,10,21,31,22,9,4,8,20,108,2.0,219.0,24.0,4.375,25.0,54.0,0.48,0.5,9.95454545455,
1610612745,21600942,2017-03-06,HOU @ SAS,L,44,20,0.688,240,41,88,0.466,14,39,0.359,14,17,0.824,7,36,43,19,3,3,11,20,110,2.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,14.9473684211,
1610612745,21600924,2017-03-04,HOU vs. MEM,W,44,19,0.698,240,39,78,0.5,18,42,0.429,27,36,0.75,10,33,43,25,10,4,14,20,123,3.0,284.0,16.0,2.81,50.0,38.0,0.43,0.407894736842,11.36,
1610612745,21600904,2017-03-01,HOU @ LAC,W,43,19,0.694,240,37,87,0.425,20,52,0.385,28,33,0.848,19,43,62,21,3,2,16,17,122,2.0,251.0,11.0,2.814,41.0,45.0,0.646341463415,0.455555555556,11.9523809524,
1610612745,21600886,2017-02-27,HOU vs. IND,L,42,19,0.689,240,32,88,0.364,10,45,0.222,34,42,0.81,12,27,39,22,8,5,10,22,108,2.0,,,,,,,,,0.0
1610612745,21600872,2017-02-25,HOU vs. MIN,W,42,18,0.7,240,44,94,0.468,22,58,0.379,32,42,0.762,12,19,31,32,15,7,13,21,142,2.0,281.0,19.0,5.625,54.0,40.0,0.638888888889,0.5125,8.78125,1.0
1610612745,21600852,2017-02-23,HOU @ NOP,W,41,18,0.695,240,45,91,0.495,20,51,0.392,19,24,0.792,12,36,48,28,12,5,16,25,129,8.0,278.0,17.0,4.695,47.0,44.0,0.627659574468,0.579545454545,9.92857142857,1.0
1610612745,21600841,2017-02-15,HOU vs. MIA,L,40,18,0.69,240,36,87,0.414,13,40,0.325,24,31,0.774,15,26,41,22,6,1,8,23,109,4.0,247.0,19.0,5.1,43.0,44.0,0.5,0.477272727273,11.2272727273,0.0
1610612745,21600812,2017-02-11,HOU vs. PHX,W,40,17,0.702,240,42,85,0.494,18,36,0.5,31,39,0.795,16,39,55,27,8,4,21,23,133,2.0,278.0,17.0,4.715,35.0,50.0,0.657142857143,0.56,10.2962962963,1.0
1610612745,21600794,2017-02-09,HOU @ CHA,W,39,17,0.696,240,39,86,0.453,13,40,0.325,16,20,0.8,8,33,41,22,13,5,17,19,107,2.0,277.0,20.0,3.642,38.0,48.0,0.526315789474,0.53125,12.5909090909,1.0
1610612745,21600780,2017-02-07,HOU vs. ORL,W,38,17,0.691,240,44,89,0.494,16,38,0.421,24,36,0.667,10,32,42,31,9,2,10,15,128,4.0,271.0,23.0,2.761,44.0,45.0,0.647727272727,0.522222222222,8.74193548387,1.0
1610612745,21600749,2017-02-03,HOU vs. CHI,W,37,17,0.685,265,44,98,0.449,16,43,0.372,17,25,0.68,8,40,48,24,7,3,11,23,121,1.0,294.0,23.0,3.604,47.0,51.0,0.627659574468,0.441176470588,12.25,1.0
1610612745,21600743,2017-02-02,HOU vs. ATL,L,36,17,0.679,240,35,93,0.376,13,51,0.255,25,33,0.758,7,30,37,19,11,4,9,20,108,2.0,262.0,17.0,3.252,54.0,39.0,0.388888888889,0.525641025641,13.7894736842,0.0
1610612745,21600726,2017-01-31,HOU vs. SAC,W,36,16,0.692,240,38,85,0.447,14,45,0.311,15,22,0.682,11,49,60,28,4,4,14,24,105,2.0,251.0,22.0,4.907,52.0,32.0,0.528846153846,0.546875,8.96428571429,1.0
1610612745,21600713,2017-01-29,HOU @ IND,L,35,16,0.686,240,34,83,0.41,11,39,0.282,22,25,0.88,11,30,41,21,7,6,15,24,101,2.0,260.0,21.0,4.977,35.0,48.0,0.428571428571,0.510416666667,12.380952381,0.0
1610612745,21600694,2017-01-27,HOU @ PHI,W,35,15,0.7,240,42,81,0.519,12,31,0.387,27,28,0.964,6,35,41,25,10,4,23,29,123,2.0,260.0,24.0,3.808,35.0,46.0,0.514285714286,0.652173913043,10.4,1.0
1610612745,21600681,2017-01-25,HOU @ BOS,L,34,15,0.694,240,36,77,0.468,10,31,0.323,27,38,0.711,6,24,30,28,8,5,17,18,109,2.0,246.0,25.0,3.967,33.0,44.0,0.545454545455,0.522727272727,8.78571428571,0.0
1610612745,21600670,2017-01-23,HOU @ MIL,L,34,14,0.708,240,39,77,0.506,14,35,0.4,22,28,0.786,5,23,28,26,11,4,21,22,114,2.0,306.0,22.0,3.409,34.0,43.0,0.617647058824,0.581395348837,11.7692307692,0.0
1610612745,21600656,2017-01-21,HOU @ MEM,W,34,13,0.723,240,41,80,0.513,16,42,0.381,21,25,0.84,6,40,46,27,11,6,12,25,119,1.0,263.0,19.0,4.019,50.0,30.0,0.66,0.533333333333,9.74074074074,1.0
1610612745,21600646,2017-01-20,HOU vs. GSW,L,33,13,0.717,240,43,96,0.448,7,35,0.2,15,18,0.833,13,28,41,26,8,3,14,17,108,2.0,290.0,29.0,6.059,39.0,57.0,0.358974358974,0.570175438596,11.1538461538,0.0
1610612745,21600632,2017-01-18,HOU vs. MIL,W,33,12,0.733,240,43,95,0.453,14,44,0.318,11,15,0.733,13,33,46,25,9,12,10,17,111,1.0,279.0,24.0,5.809,46.0,49.0,0.532608695652,0.520408163265,11.16,1.0
1610612745,21600623,2017-01-17,HOU @ MIA,L,32,12,0.727,240,36,90,0.4,9,39,0.231,22,28,0.786,11,38,49,21,8,3,17,16,103,2.0,278.0,24.0,4.975,32.0,58.0,0.4375,0.456896551724,13.2380952381,0.0
1610612745,21600609,2017-01-15,HOU @ BKN,W,32,11,0.744,240,46,92,0.5,21,44,0.477,24,32,0.75,13,39,52,30,9,3,13,21,137,2.0,276.0,25.0,6.35,42.0,49.0,0.738095238095,0.520408163265,9.2,1.0
1610612745,21600595,2017-01-13,HOU vs. MEM,L,31,11,0.738,240,33,82,0.402,10,41,0.244,29,36,0.806,10,21,31,19,9,2,12,20,105,2.0,247.0,18.0,5.203,44.0,38.0,0.397727272727,0.539473684211,13.0,0.0
1610612745,21600582,2017-01-11,HOU @ MIN,L,31,10,0.756,240,36,87,0.414,15,42,0.357,18,22,0.818,7,25,32,23,7,4,15,23,105,1.0,293.0,18.0,3.079,56.0,30.0,0.553571428571,0.416666666667,12.7391304348,0.0
1610612745,21600574,2017-01-10,HOU vs. CHA,W,31,9,0.775,240,40,82,0.488,17,39,0.436,24,33,0.727,6,38,44,25,8,5,10,17,121,2.0,265.0,21.0,3.938,43.0,39.0,0.651162790698,0.525641025641,10.6,1.0
1610612745,21600563,2017-01-08,HOU @ TOR,W,30,9,0.769,240,46,89,0.517,11,38,0.289,26,31,0.839,10,29,39,27,9,6,15,22,129,2.0,271.0,31.0,6.037,31.0,58.0,0.403225806452,0.672413793103,10.037037037,1.0
1610612745,21600545,2017-01-06,HOU @ ORL,W,29,9,0.763,240,39,86,0.453,15,49,0.306,7,12,0.583,12,33,45,26,12,1,15,15,100,1.0,288.0,23.0,6.038,53.0,33.0,0.518867924528,0.575757575758,11.0769230769,1.0
1610612745,21600540,2017-01-05,HOU vs. OKC,W,28,9,0.757,240,41,86,0.477,15,39,0.385,21,30,0.7,9,34,43,27,6,3,9,20,118,3.0,256.0,22.0,4.754,40.0,46.0,0.5875,0.54347826087,9.48148148148,1.0
1610612745,21600518,2017-01-02,HOU vs. WAS,W,27,9,0.75,240,37,86,0.43,12,39,0.308,15,21,0.714,7,34,41,25,9,9,13,12,101,2.0,272.0,22.0,3.354,54.0,32.0,0.518518518519,0.46875,10.88,1.0
1610612745,21600504,2016-12-31,HOU vs. NYK,W,26,9,0.743,240,42,92,0.457,21,55,0.382,24,29,0.828,10,36,46,30,3,2,13,20,129,1.0,287.0,18.0,4.56,56.0,36.0,0.553571428571,0.597222222222,9.56666666667,1.0
1610612745,21600496,2016-12-30,HOU vs. LAC,W,25,9,0.735,240,45,81,0.556,14,40,0.35,36,43,0.837,9,36,45,29,12,5,13,17,140,3.0,265.0,26.0,7.334,43.0,38.0,0.616279069767,0.671052631579,9.13793103448,1.0
1610612745,21600474,2016-12-27,HOU @ DAL,W,24,9,0.727,240,41,78,0.526,17,32,0.531,24,28,0.857,10,37,47,23,7,5,16,22,123,1.0,296.0,20.0,3.157,36.0,42.0,0.625,0.642857142857,12.8695652174,1.0
1610612745,21600467,2016-12-26,HOU vs. PHX,W,23,9,0.719,240,46,92,0.5,15,43,0.349,24,30,0.8,10,37,47,28,11,4,20,22,131,3.0,305.0,26.0,5.397,47.0,45.0,0.553191489362,0.611111111111,10.8928571429,1.0
