Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612737,21601148,2017-04-02,ATL @ BKN,L,39,38,0.506,240,30,80,0.375,7,24,0.292,15,23,0.652,8,36,44,19,9,4,19,19,82,1.0,280.0,19.0,3.566,39.0,41.0,0.474358974359,0.365853658537,14.7368421053,
1610612737,21601138,2017-04-01,ATL @ CHI,L,39,37,0.513,240,40,90,0.444,11,28,0.393,13,17,0.765,11,34,45,25,4,2,13,16,104,3.0,286.0,23.0,4.194,37.0,53.0,0.5,0.509433962264,11.44,
1610612737,21601111,2017-03-29,ATL @ PHI,W,39,36,0.52,240,34,80,0.425,9,18,0.5,22,26,0.846,15,32,47,19,7,3,17,15,99,1.0,293.0,21.0,4.65,29.0,51.0,0.51724137931,0.460784313725,15.4210526316,
1610612737,21601106,2017-03-28,ATL vs. PHX,W,38,36,0.514,240,34,85,0.4,6,27,0.222,21,29,0.724,9,42,51,24,5,6,19,23,95,2.0,297.0,27.0,4.935,41.0,44.0,0.40243902439,0.465909090909,12.375,
1610612737,21601088,2017-03-26,ATL vs. BKN,L,37,36,0.507,240,34,98,0.347,5,27,0.185,19,32,0.594,26,32,58,16,10,3,20,19,92,2.0,269.0,20.0,3.894,39.0,59.0,0.333333333333,0.398305084746,16.8125,
1610612737,21601078,2017-03-24,ATL @ MIL,L,37,35,0.514,240,34,83,0.41,8,22,0.364,21,24,0.875,13,36,49,20,5,3,17,19,97,2.0,288.0,20.0,2.968,35.0,47.0,0.5,0.414893617021,14.4,
1610612737,21601063,2017-03-22,ATL @ WAS,L,37,34,0.521,240,34,86,0.395,8,25,0.32,24,29,0.828,11,33,44,20,11,5,16,19,100,2.0,307.0,22.0,4.15,42.0,44.0,0.571428571429,0.318181818182,15.35,
1610612737,21601044,2017-03-20,ATL @ CHA,L,37,33,0.529,240,37,84,0.44,12,37,0.324,4,10,0.4,12,33,45,26,3,6,15,17,90,2.0,331.0,23.0,6.867,45.0,39.0,0.544444444444,0.474358974359,12.7307692308,
1610612737,21601029,2017-03-18,ATL vs. POR,L,37,32,0.536,240,32,88,0.364,7,26,0.269,26,32,0.813,12,23,35,22,13,7,13,12,97,2.0,290.0,22.0,5.05,30.0,58.0,0.483333333333,0.362068965517,13.1818181818,
1610612737,21601017,2017-03-16,ATL vs. MEM,L,37,31,0.544,240,29,71,0.408,8,27,0.296,25,34,0.735,8,30,38,19,6,9,17,17,91,3.0,285.0,16.0,4.35,38.0,33.0,0.5,0.424242424242,15.0,
