Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612747,21601143,2017-04-02,LAL vs. MEM,W,22,55,0.286,240,40,85,0.471,7,19,0.368,21,27,0.778,17,34,51,14,11,2,13,12,108,1.0,255.0,21.0,2.908,25.0,60.0,0.62,0.466666666667,18.2142857143,
1610612747,21601137,2017-04-01,LAL @ LAC,L,21,55,0.276,240,39,90,0.433,6,23,0.261,20,30,0.667,15,26,41,26,12,2,11,27,104,2.0,303.0,26.0,5.655,56.0,34.0,0.455357142857,0.485294117647,11.6538461538,
1610612747,21601123,2017-03-30,LAL @ MIN,L,21,54,0.28,240,40,84,0.476,9,27,0.333,15,16,0.938,14,28,42,20,4,5,16,22,104,2.0,257.0,24.0,4.617,39.0,44.0,0.461538461538,0.602272727273,12.85,
1610612747,21601110,2017-03-28,LAL vs. WAS,L,21,53,0.284,240,43,85,0.506,8,22,0.364,14,16,0.875,11,32,43,21,6,9,18,19,108,2.0,281.0,31.0,5.331,43.0,41.0,0.639534883721,0.475609756098,13.380952381,
1610612747,21601096,2017-03-26,LAL vs. POR,L,21,52,0.288,240,33,84,0.393,5,21,0.238,10,17,0.588,1,41,42,19,7,3,10,17,81,2.0,251.0,27.0,3.796,33.0,51.0,0.424242424242,0.421568627451,13.2105263158,
1610612747,21601080,2017-03-24,LAL vs. MIN,W,21,51,0.292,265,46,88,0.523,14,23,0.609,24,28,0.857,9,33,42,26,6,2,20,23,130,3.0,300.0,25.0,5.023,35.0,53.0,0.742857142857,0.509433962264,11.5384615385,
1610612747,21601058,2017-03-21,LAL vs. LAC,L,20,51,0.282,240,43,92,0.467,6,20,0.3,17,27,0.63,14,27,41,23,8,3,8,22,109,2.0,297.0,27.0,4.221,41.0,51.0,0.585365853659,0.43137254902,12.9130434783,
1610612747,21601043,2017-03-19,LAL vs. CLE,L,20,50,0.286,240,47,91,0.516,11,27,0.407,15,19,0.789,10,30,40,23,5,2,5,25,120,2.0,259.0,28.0,5.648,47.0,44.0,0.595744680851,0.556818181818,11.2608695652,
1610612747,21601027,2017-03-17,LAL vs. MIL,L,20,49,0.29,240,38,84,0.452,11,29,0.379,16,26,0.615,11,29,40,24,7,4,14,20,103,2.0,333.0,22.0,4.63,26.0,58.0,0.576923076923,0.491379310345,13.875,
1610612747,21601010,2017-03-15,LAL @ HOU,L,20,48,0.294,240,42,91,0.462,3,25,0.12,13,18,0.722,9,29,38,16,10,0,22,25,100,2.0,305.0,34.0,8.33,36.0,55.0,0.444444444444,0.5,19.0625,
1610612747,21600998,2017-03-13,LAL @ DEN,L,20,47,0.299,240,42,97,0.433,6,20,0.3,11,19,0.579,16,30,46,17,10,3,16,21,101,1.0,311.0,26.0,4.983,41.0,56.0,0.487804878049,0.446428571429,18.2941176471,
1610612747,21600990,2017-03-12,LAL vs. PHI,L,20,46,0.303,240,44,88,0.5,4,20,0.2,24,28,0.857,7,33,40,24,10,10,15,21,116,3.0,304.0,37.0,5.064,30.0,58.0,0.533333333333,0.51724137931,12.6666666667,
1610612747,21600964,2017-03-09,LAL @ PHX,W,20,45,0.308,240,47,98,0.48,12,27,0.444,16,24,0.667,14,28,42,21,11,7,9,20,122,2.0,305.0,26.0,4.047,44.0,54.0,0.534090909091,0.546296296296,14.5238095238,
1610612747,21600947,2017-03-07,LAL @ DAL,L,19,45,0.297,240,42,90,0.467,11,30,0.367,16,22,0.727,11,33,44,25,9,3,11,20,111,2.0,326.0,27.0,5.346,40.0,50.0,0.55,0.51,13.04,
1610612747,21600933,2017-03-05,LAL vs. NOP,L,19,44,0.302,240,38,83,0.458,10,28,0.357,11,15,0.733,11,38,49,22,7,5,25,24,97,2.0,318.0,26.0,5.695,38.0,45.0,0.513157894737,0.522222222222,14.4545454545,
