Unnamed: 0,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
,1610612748,21600936,2017-03-06,MIA @ CLE,W,30,34,0.469,240,39,91,0.429,16,35,0.457,12,14,0.857,8,30,38,23,7,6,7,19,106,2.0,284.0,17.0,3.402,39.0,52.0,0.602564102564,0.451923076923,12.347826087,
,1610612748,21600921,2017-03-04,MIA vs. CLE,W,29,34,0.46,240,46,88,0.523,18,34,0.529,10,12,0.833,15,33,48,20,6,4,10,19,120,1.0,266.0,21.0,5.211,53.0,35.0,0.61320754717,0.642857142857,13.3,
,1610612748,21600911,2017-03-03,MIA @ ORL,L,28,34,0.452,240,35,91,0.385,8,28,0.286,21,25,0.84,13,33,46,20,7,5,9,16,99,2.0,298.0,23.0,3.118,38.0,53.0,0.552631578947,0.339622641509,14.9,
,1610612748,21600898,2017-03-01,MIA vs. PHI,W,28,33,0.459,240,49,90,0.544,13,30,0.433,14,21,0.667,8,34,42,24,9,12,13,18,125,2.0,280.0,30.0,5.57,42.0,48.0,0.607142857143,0.625,11.6666666667,
,1610612748,21600887,2017-02-27,MIA @ DAL,L,27,33,0.45,240,37,83,0.446,9,26,0.346,6,13,0.462,13,32,45,21,12,4,13,18,89,2.0,269.0,22.0,5.025,31.0,52.0,0.5,0.5,12.8095238095,0.0
,1610612748,21600869,2017-02-25,MIA vs. IND,W,27,32,0.458,240,38,78,0.487,13,31,0.419,24,31,0.774,11,32,43,23,9,5,16,19,113,1.0,315.0,21.0,4.8,36.0,42.0,0.638888888889,0.511904761905,13.6956521739,1.0
,1610612748,21600863,2017-02-24,MIA @ ATL,W,26,32,0.448,240,40,99,0.404,17,37,0.459,11,13,0.846,15,39,54,30,7,5,12,27,108,9.0,318.0,21.0,5.315,44.0,55.0,0.715909090909,0.309090909091,10.6,1.0
,1610612748,21600841,2017-02-15,MIA @ HOU,W,25,32,0.439,240,44,84,0.524,13,35,0.371,16,24,0.667,12,34,46,27,3,7,11,20,117,2.0,330.0,23.0,5.072,48.0,36.0,0.552083333333,0.666666666667,12.2222222222,1.0
,1610612748,21600823,2017-02-13,MIA vs. ORL,L,24,32,0.429,240,39,83,0.47,6,22,0.273,23,27,0.852,6,31,37,14,7,7,14,25,107,2.0,301.0,26.0,3.828,43.0,40.0,0.546511627907,0.4625,21.5,0.0
0.0,1610612748,21600810,2017-02-11,MIA @ PHI,L,24,31,0.436,240,39,85,0.459,7,23,0.304,24,28,0.857,11,38,49,15,4,4,19,27,109,1.0,299.0,25.0,4.218,40.0,45.0,0.5625,0.444444444444,19.9333333333,0.0
1.0,1610612748,21600799,2017-02-10,MIA @ BKN,W,24,30,0.444,240,41,92,0.446,7,23,0.304,19,21,0.905,13,33,46,16,11,7,14,21,108,2.0,290.0,28.0,3.809,41.0,51.0,0.487804878049,0.480392156863,18.125,1.0
2.0,1610612748,21600787,2017-02-08,MIA @ MIL,W,23,30,0.434,240,41,86,0.477,11,33,0.333,13,18,0.722,14,34,48,23,5,5,15,21,106,2.0,363.0,22.0,3.647,32.0,54.0,0.484375,0.574074074074,15.7826086957,1.0
3.0,1610612748,21600775,2017-02-06,MIA @ MIN,W,22,30,0.423,240,45,86,0.523,15,28,0.536,10,14,0.714,13,25,38,27,5,5,17,21,115,2.0,284.0,24.0,4.333,41.0,45.0,0.731707317073,0.5,10.5185185185,1.0
4.0,1610612748,21600758,2017-02-04,MIA vs. PHI,W,21,30,0.412,240,48,82,0.585,12,22,0.545,17,23,0.739,10,39,49,28,6,5,21,24,125,3.0,269.0,28.0,5.672,31.0,51.0,0.645161290323,0.666666666667,9.60714285714,1.0
5.0,1610612748,21600734,2017-02-01,MIA vs. ATL,W,20,30,0.4,240,45,93,0.484,12,32,0.375,14,19,0.737,10,37,47,23,10,11,12,18,116,2.0,286.0,23.0,3.562,45.0,48.0,0.455555555556,0.635416666667,12.4347826087,1.0
6.0,1610612748,21600719,2017-01-30,MIA vs. BKN,W,19,30,0.388,240,39,82,0.476,11,26,0.423,15,23,0.652,5,29,34,22,9,8,11,18,104,2.0,282.0,26.0,5.131,36.0,46.0,0.486111111111,0.586956521739,12.8181818182,1.0
7.0,1610612748,21600705,2017-01-28,MIA vs. DET,W,18,30,0.375,240,42,79,0.532,14,28,0.5,18,23,0.783,9,29,38,18,5,6,13,19,116,1.0,275.0,21.0,4.126,32.0,47.0,0.84375,0.468085106383,15.2777777778,1.0
8.0,1610612748,21600700,2017-01-27,MIA @ CHI,W,17,30,0.362,240,41,89,0.461,9,24,0.375,9,11,0.818,7,33,40,25,14,2,10,17,100,2.0,234.0,26.0,3.685,42.0,47.0,0.583333333333,0.446808510638,9.36,1.0
9.0,1610612748,21600682,2017-01-25,MIA @ BKN,W,16,30,0.348,240,40,83,0.482,11,23,0.478,18,25,0.72,6,34,40,23,7,6,10,25,109,2.0,254.0,25.0,3.724,38.0,45.0,0.592105263158,0.511111111111,11.0434782609,1.0
10.0,1610612748,21600668,2017-01-23,MIA vs. GSW,W,15,30,0.333,240,38,86,0.442,13,30,0.433,16,27,0.593,11,34,45,20,9,4,13,19,105,2.0,310.0,23.0,4.517,40.0,46.0,0.625,0.423913043478,15.5,1.0
11.0,1610612748,21600655,2017-01-21,MIA vs. MIL,W,14,30,0.318,240,41,77,0.532,13,30,0.433,14,22,0.636,5,34,39,18,8,3,11,24,109,2.0,305.0,24.0,5.296,42.0,35.0,0.738095238095,0.471428571429,16.9444444444,1.0
12.0,1610612748,21600637,2017-01-19,MIA vs. DAL,W,13,30,0.302,240,35,73,0.479,9,20,0.45,20,29,0.69,6,34,40,16,4,1,13,15,99,2.0,289.0,25.0,4.923,34.0,39.0,0.470588235294,0.602564102564,18.0625,1.0
13.0,1610612748,21600623,2017-01-17,MIA vs. HOU,W,12,30,0.286,240,42,90,0.467,9,29,0.31,16,24,0.667,11,41,52,21,11,1,15,24,109,4.0,298.0,27.0,4.472,43.0,47.0,0.523255813953,0.510638297872,14.1904761905,1.0
14.0,1610612748,21600594,2017-01-13,MIA @ MIL,L,11,30,0.268,240,41,83,0.494,12,32,0.375,14,18,0.778,4,23,27,33,6,8,8,21,108,3.0,320.0,29.0,4.276,35.0,48.0,0.614285714286,0.53125,9.69696969697,0.0
15.0,1610612748,21600578,2017-01-10,MIA @ GSW,L,11,29,0.275,240,38,90,0.422,6,30,0.2,13,17,0.765,6,40,46,25,6,4,11,22,95,2.0,332.0,28.0,3.522,49.0,40.0,0.285714285714,0.675,13.28,0.0
16.0,1610612748,21600561,2017-01-08,MIA @ LAC,L,11,28,0.282,240,31,84,0.369,7,27,0.259,17,21,0.81,11,39,50,14,6,5,15,21,86,2.0,268.0,20.0,3.562,36.0,48.0,0.444444444444,0.385416666667,19.1428571429,0.0
17.0,1610612748,21600549,2017-01-06,MIA @ LAL,L,11,27,0.289,240,38,92,0.413,8,32,0.25,16,27,0.593,11,30,41,17,5,7,10,23,100,2.0,284.0,21.0,5.363,42.0,50.0,0.404761904762,0.5,16.7058823529,0.0
18.0,1610612748,21600535,2017-01-04,MIA @ SAC,W,11,26,0.297,240,35,72,0.486,12,28,0.429,25,29,0.862,7,32,39,24,8,9,18,20,107,1.0,284.0,21.0,4.779,33.0,39.0,0.636363636364,0.512820512821,11.8333333333,1.0
19.0,1610612748,21600527,2017-01-03,MIA @ PHX,L,10,26,0.278,240,36,91,0.396,6,23,0.261,12,16,0.75,15,28,43,18,8,4,12,23,90,2.0,296.0,26.0,3.211,39.0,52.0,0.487179487179,0.384615384615,16.4444444444,0.0
20.0,1610612748,21600509,2017-01-01,MIA vs. DET,L,10,25,0.286,240,35,77,0.455,14,26,0.538,14,18,0.778,3,31,34,25,6,4,10,22,98,2.0,299.0,20.0,3.937,40.0,37.0,0.7125,0.364864864865,11.96,0.0
21.0,1610612748,21600494,2016-12-30,MIA @ BOS,L,10,24,0.294,240,48,90,0.533,11,28,0.393,7,10,0.7,9,30,39,35,7,8,12,20,114,1.0,288.0,32.0,4.592,44.0,46.0,0.625,0.565217391304,8.22857142857,0.0
22.0,1610612748,21600486,2016-12-29,MIA @ CHA,L,10,23,0.303,240,33,82,0.402,10,28,0.357,6,13,0.462,4,42,46,26,6,10,16,19,82,2.0,277.0,20.0,3.591,44.0,37.0,0.454545454545,0.486486486486,10.6538461538,0.0
23.0,1610612748,21600473,2016-12-27,MIA vs. OKC,L,10,22,0.313,240,36,82,0.439,7,23,0.304,15,21,0.714,9,23,32,14,10,4,12,23,94,4.0,274.0,26.0,3.913,40.0,42.0,0.4375,0.52380952381,19.5714285714,0.0
24.0,1610612748,21600449,2016-12-23,MIA @ NOP,L,10,21,0.323,240,36,87,0.414,8,19,0.421,7,13,0.538,11,48,59,19,4,4,13,20,87,1.0,283.0,22.0,3.454,41.0,46.0,0.487804878049,0.434782608696,14.8947368421,0.0
25.0,1610612748,21600439,2016-12-22,MIA vs. LAL,W,10,20,0.333,240,45,84,0.536,11,22,0.5,14,21,0.667,10,37,47,25,7,6,12,15,115,2.0,296.0,24.0,4.231,42.0,42.0,0.559523809524,0.642857142857,11.84,1.0
26.0,1610612748,21600422,2016-12-20,MIA vs. ORL,L,9,20,0.31,290,50,108,0.463,12,30,0.4,18,26,0.692,9,39,48,22,4,6,10,30,130,2.0,342.0,33.0,3.263,46.0,62.0,0.565217391304,0.483870967742,15.5454545455,0.0
27.0,1610612748,21600410,2016-12-18,MIA vs. BOS,L,9,19,0.321,240,36,69,0.522,9,24,0.375,14,25,0.56,6,35,41,23,7,5,23,20,95,2.0,299.0,24.0,4.681,30.0,40.0,0.65,0.525,13.0,0.0
28.0,1610612748,21600397,2016-12-16,MIA vs. LAC,L,9,18,0.333,240,38,93,0.409,6,27,0.222,16,25,0.64,10,37,47,20,5,5,4,23,98,2.0,262.0,27.0,4.645,47.0,46.0,0.457446808511,0.423913043478,13.1,0.0
29.0,1610612748,21600377,2016-12-14,MIA vs. IND,W,9,17,0.346,240,37,82,0.451,7,25,0.28,14,25,0.56,14,44,58,23,4,6,15,16,95,2.0,211.0,22.0,3.93,31.0,30.0,0.387096774194,0.616666666667,9.17391304348,1.0
30.0,1610612748,21600363,2016-12-12,MIA vs. WAS,W,8,17,0.32,240,45,88,0.511,9,26,0.346,13,19,0.684,11,36,47,25,6,3,11,18,112,2.0,302.0,31.0,4.979,39.0,49.0,0.435897435897,0.663265306122,12.08,1.0
31.0,1610612748,21600350,2016-12-10,MIA @ CHI,L,7,17,0.292,240,42,91,0.462,5,20,0.25,11,18,0.611,14,29,43,25,5,5,12,22,100,1.0,310.0,30.0,4.961,39.0,52.0,0.551282051282,0.442307692308,12.4,0.0
32.0,1610612748,21600338,2016-12-09,MIA @ CLE,L,7,16,0.304,240,31,90,0.344,6,27,0.222,16,21,0.762,23,23,46,18,6,3,13,18,84,2.0,292.0,18.0,2.099,46.0,45.0,0.391304347826,0.355555555556,16.2222222222,0.0
33.0,1610612748,21600324,2016-12-07,MIA @ ATL,L,7,15,0.318,240,34,80,0.425,11,27,0.407,16,20,0.8,8,26,34,20,6,6,16,16,95,1.0,279.0,20.0,3.686,35.0,45.0,0.657142857143,0.366666666667,13.95,0.0
34.0,1610612748,21600316,2016-12-06,MIA vs. NYK,L,7,14,0.333,240,38,89,0.427,11,25,0.44,16,27,0.593,16,30,46,21,8,4,10,16,103,3.0,252.0,20.0,4.525,37.0,52.0,0.5,0.480769230769,12.0,0.0
35.0,1610612748,21600298,2016-12-03,MIA @ POR,L,7,13,0.35,240,38,86,0.442,6,22,0.273,10,15,0.667,8,38,46,23,6,6,13,14,92,2.0,266.0,27.0,3.484,31.0,55.0,0.483870967742,0.472727272727,11.5652173913,0.0
36.0,1610612748,21600280,2016-12-01,MIA @ UTA,W,7,12,0.368,240,44,86,0.512,8,19,0.421,15,19,0.789,13,27,40,16,7,2,6,15,111,1.0,230.0,22.0,3.373,25.0,61.0,0.4,0.622950819672,14.375,1.0
37.0,1610612748,21600273,2016-11-30,MIA @ DEN,W,6,12,0.333,240,41,93,0.441,9,24,0.375,15,26,0.577,11,37,48,26,14,7,6,25,106,2.0,285.0,29.0,4.7,45.0,48.0,0.444444444444,0.53125,10.9615384615,1.0
38.0,1610612748,21600256,2016-11-28,MIA vs. BOS,L,5,12,0.294,240,38,80,0.475,6,30,0.2,22,32,0.688,7,34,41,24,6,2,13,25,104,2.0,295.0,30.0,6.315,32.0,48.0,0.359375,0.614583333333,12.2916666667,0.0
39.0,1610612748,21600243,2016-11-26,MIA vs. MEM,L,5,11,0.313,240,40,81,0.494,11,31,0.355,16,24,0.667,8,31,39,18,3,6,9,21,107,1.0,283.0,24.0,4.844,51.0,30.0,0.598039215686,0.5,15.7222222222,0.0
40.0,1610612748,21600233,2016-11-25,MIA @ MEM,W,5,10,0.333,240,33,85,0.388,12,31,0.387,12,18,0.667,10,34,44,17,8,8,8,21,90,2.0,299.0,15.0,3.205,41.0,44.0,0.512195121951,0.409090909091,17.5882352941,1.0
41.0,1610612748,21600218,2016-11-23,MIA @ DET,L,4,10,0.286,240,27,75,0.36,7,26,0.269,23,30,0.767,7,30,37,19,5,4,14,22,84,2.0,304.0,18.0,3.634,43.0,32.0,0.360465116279,0.46875,16.0,0.0
42.0,1610612748,21600199,2016-11-21,MIA @ PHI,L,4,9,0.308,240,34,88,0.386,7,31,0.226,19,28,0.679,21,29,50,17,7,6,13,22,94,2.0,281.0,20.0,4.367,43.0,45.0,0.383720930233,0.466666666667,16.5294117647,0.0
43.0,1610612748,21600186,2016-11-19,MIA @ WAS,W,4,8,0.333,240,43,85,0.506,13,27,0.481,15,26,0.577,18,30,48,21,5,7,16,21,114,2.0,292.0,24.0,4.055,38.0,47.0,0.75,0.446808510638,13.9047619048,1.0
44.0,1610612748,21600170,2016-11-17,MIA vs. MIL,W,3,8,0.273,240,39,97,0.402,7,30,0.233,11,21,0.524,17,42,59,19,5,8,7,18,96,2.0,290.0,24.0,5.95,41.0,56.0,0.426829268293,0.446428571429,15.2631578947,1.0
45.0,1610612748,21600154,2016-11-15,MIA vs. ATL,L,2,8,0.2,240,36,89,0.404,7,23,0.304,11,14,0.786,17,31,48,13,11,7,23,23,90,1.0,307.0,19.0,4.161,39.0,50.0,0.525641025641,0.38,23.6153846154,0.0
46.0,1610612748,21600150,2016-11-14,MIA @ SAS,L,2,7,0.222,240,37,84,0.44,4,15,0.267,12,21,0.571,10,31,41,22,14,8,13,23,90,2.0,269.0,26.0,3.958,35.0,50.0,0.385714285714,0.51,12.2272727273,0.0
47.0,1610612748,21600136,2016-11-12,MIA vs. UTA,L,2,6,0.25,240,38,81,0.469,5,17,0.294,10,19,0.526,4,35,39,21,5,4,8,17,91,2.0,283.0,30.0,5.653,29.0,52.0,0.48275862069,0.509615384615,13.4761904762,0.0
48.0,1610612748,21600118,2016-11-10,MIA vs. CHI,L,2,5,0.286,240,36,88,0.409,13,29,0.448,10,15,0.667,14,32,46,22,8,5,13,19,95,3.0,280.0,15.0,3.133,37.0,50.0,0.554054054054,0.44,12.7272727273,0.0
49.0,1610612748,21600097,2016-11-07,MIA @ OKC,L,2,4,0.333,240,31,84,0.369,4,17,0.235,19,22,0.864,12,29,41,12,8,7,12,16,85,3.0,314.0,22.0,4.515,36.0,48.0,0.347222222222,0.427083333333,26.1666666667,0.0
50.0,1610612748,21600071,2016-11-04,MIA @ TOR,L,2,3,0.4,240,34,88,0.386,9,28,0.321,10,15,0.667,12,31,43,19,10,5,13,22,87,3.0,289.0,18.0,2.911,34.0,54.0,0.529411764706,0.37962962963,15.2105263158,0.0
51.0,1610612748,21600049,2016-11-01,MIA vs. SAC,W,2,2,0.5,265,37,86,0.43,13,29,0.448,21,29,0.724,6,39,45,24,10,9,15,21,108,2.0,313.0,20.0,3.31,46.0,40.0,0.54347826087,0.4625,13.0416666667,1.0
52.0,1610612748,21600037,2016-10-30,MIA vs. SAS,L,1,2,0.333,240,37,80,0.463,7,20,0.35,18,26,0.692,6,30,36,19,7,6,12,24,99,2.0,279.0,27.0,5.498,34.0,46.0,0.5,0.510869565217,14.6842105263,0.0
53.0,1610612748,21600022,2016-10-28,MIA vs. CHA,L,1,1,0.5,240,32,86,0.372,14,34,0.412,13,20,0.65,11,41,52,19,2,4,19,23,91,2.0,300.0,13.0,2.556,36.0,50.0,0.583333333333,0.36,15.7894736842,0.0
54.0,1610612748,21600004,2016-10-26,MIA @ ORL,W,1,0,1.0,240,47,97,0.485,4,16,0.25,10,16,0.625,16,36,52,27,5,7,10,22,108,,307.0,33.0,4.784,39.0,57.0,0.487179487179,0.508771929825,11.3703703704,1.0
