Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DAYS_REST,PASS,FG2M,FG2_PCT,OPEN_SHOTS,COVERED_SHOTS,OPEN_EFG,COVERED_EFG,PASS_AST,RESULT
1610612759,21601151,2017-04-02,SAS vs. UTA,W,59,17,0.776,240,40,77,0.519,10,19,0.526,19,22,0.864,8,34,42,26,7,6,13,17,109,2.0,273.0,26.0,3.998,32.0,44.0,0.78125,0.431818181818,10.5,
1610612759,21601135,2017-03-31,SAS @ OKC,W,58,17,0.773,240,37,85,0.435,9,27,0.333,17,27,0.63,13,28,41,23,8,11,13,23,100,2.0,353.0,23.0,4.498,44.0,41.0,0.522727272727,0.451219512195,15.347826087,
1610612759,21601118,2017-03-29,SAS vs. GSW,L,57,17,0.77,240,34,83,0.41,9,24,0.375,21,26,0.808,16,26,42,20,9,8,15,12,98,2.0,338.0,19.0,3.695,39.0,44.0,0.551282051282,0.386363636364,16.9,
1610612759,21601099,2017-03-27,SAS vs. CLE,W,57,16,0.781,240,41,86,0.477,7,26,0.269,14,17,0.824,10,42,52,24,11,7,12,18,103,2.0,320.0,25.0,5.992,41.0,45.0,0.463414634146,0.566666666667,13.3333333333,
1610612759,21601085,2017-03-25,SAS vs. NYK,W,56,16,0.778,240,45,99,0.455,10,25,0.4,6,8,0.75,16,34,50,28,11,6,14,18,106,2.0,275.0,28.0,4.74,48.0,51.0,0.53125,0.480392156863,9.82142857143,
1610612759,21601070,2017-03-23,SAS vs. MEM,W,55,16,0.775,240,37,77,0.481,8,26,0.308,15,23,0.652,6,29,35,26,6,5,6,19,97,2.0,285.0,28.0,5.418,40.0,37.0,0.6,0.459459459459,10.9615384615,
1610612759,21601056,2017-03-21,SAS @ MIN,W,54,16,0.771,240,37,77,0.481,8,24,0.333,18,22,0.818,9,24,33,22,12,5,15,19,100,2.0,316.0,26.0,5.383,46.0,31.0,0.510869565217,0.564516129032,14.3636363636,
1610612759,21601042,2017-03-19,SAS vs. SAC,W,53,16,0.768,240,43,87,0.494,11,28,0.393,21,27,0.778,15,30,45,31,9,3,6,20,118,1.0,302.0,26.0,4.875,47.0,40.0,0.553191489362,0.5625,9.74193548387,
1610612759,21601033,2017-03-18,SAS @ MEM,L,52,16,0.765,240,33,75,0.44,9,28,0.321,21,22,0.955,9,33,42,18,2,5,15,25,96,3.0,306.0,23.0,6.167,45.0,30.0,0.544444444444,0.433333333333,17.0,
1610612759,21601011,2017-03-15,SAS vs. POR,L,52,15,0.776,240,42,88,0.477,11,26,0.423,11,15,0.733,10,31,41,28,7,5,14,20,106,2.0,326.0,27.0,6.292,34.0,54.0,0.573529411765,0.518518518519,11.6428571429,
1610612759,21600994,2017-03-13,SAS vs. ATL,W,52,14,0.788,240,39,81,0.481,16,34,0.471,13,17,0.765,7,37,44,31,6,9,21,22,107,2.0,311.0,20.0,4.204,43.0,38.0,0.720930232558,0.421052631579,10.0322580645,
1610612759,21600980,2017-03-11,SAS vs. GSW,W,51,14,0.785,240,40,77,0.519,12,27,0.444,15,18,0.833,7,39,46,27,6,7,18,18,107,2.0,314.0,25.0,6.61,36.0,41.0,0.555555555556,0.634146341463,11.6296296296,
1610612759,21600962,2017-03-09,SAS @ OKC,L,50,14,0.781,240,35,84,0.417,6,19,0.316,16,20,0.8,13,27,40,15,8,8,14,16,92,1.0,323.0,23.0,5.2,39.0,45.0,0.410256410256,0.488888888889,21.5333333333,
1610612759,21600957,2017-03-08,SAS vs. SAC,W,50,13,0.794,240,42,84,0.5,14,29,0.483,16,21,0.762,6,37,43,33,9,5,12,15,114,2.0,349.0,26.0,6.033,45.0,39.0,0.655555555556,0.5,10.5757575758,
1610612759,21600942,2017-03-06,SAS vs. HOU,W,49,13,0.79,240,40,87,0.46,11,27,0.407,21,23,0.913,9,36,45,24,6,6,9,13,112,2.0,318.0,25.0,4.986,40.0,47.0,0.5125,0.531914893617,13.25,
1610612759,21600925,2017-03-04,SAS vs. MIN,W,48,13,0.787,265,38,94,0.404,6,24,0.25,15,24,0.625,17,32,49,16,10,8,12,17,97,1.0,327.0,20.0,5.534,41.0,53.0,0.30487804878,0.537735849057,20.4375,
1610612759,21600917,2017-03-03,SAS @ NOP,W,47,13,0.783,265,40,95,0.421,6,27,0.222,15,25,0.6,11,42,53,20,6,5,11,22,101,2.0,337.0,33.0,6.44,46.0,49.0,0.45652173913,0.448979591837,16.85,
1610612759,21600902,2017-03-01,SAS vs. IND,W,46,13,0.78,240,35,74,0.473,9,29,0.31,21,24,0.875,6,30,36,20,8,7,18,21,100,3.0,311.0,20.0,4.682,42.0,32.0,0.511904761905,0.5625,15.55,
1610612759,21600874,2017-02-26,SAS @ LAL,W,45,13,0.776,240,49,94,0.521,10,21,0.476,11,13,0.846,13,33,46,37,12,5,12,15,119,2.0,343.0,32.0,7.463,44.0,50.0,0.636363636364,0.52,9.27027027027,1.0
1610612759,21600865,2017-02-24,SAS @ LAC,W,44,13,0.772,240,35,82,0.427,9,26,0.346,26,30,0.867,15,36,51,23,9,7,12,21,105,9.0,325.0,21.0,4.636,46.0,36.0,0.489130434783,0.472222222222,14.1304347826,1.0
1610612759,21600834,2017-02-15,SAS @ ORL,W,43,13,0.768,240,42,89,0.472,8,31,0.258,15,19,0.789,11,39,50,25,12,8,12,16,107,2.0,306.0,29.0,7.097,49.0,40.0,0.459183673469,0.5875,12.24,1.0
1610612759,21600825,2017-02-13,SAS @ IND,W,42,13,0.764,240,40,87,0.46,7,15,0.467,23,27,0.852,12,37,49,18,7,4,11,22,110,1.0,312.0,28.0,5.404,34.0,53.0,0.485294117647,0.509433962264,17.3333333333,1.0
1610612759,21600817,2017-02-12,SAS @ NYK,L,41,13,0.759,240,33,91,0.363,6,29,0.207,18,22,0.818,21,25,46,17,11,1,11,16,90,2.0,341.0,22.0,3.917,56.0,35.0,0.392857142857,0.4,20.0588235294,0.0
1610612759,21600801,2017-02-10,SAS @ DET,W,41,12,0.774,240,41,82,0.5,9,19,0.474,12,15,0.8,11,41,52,27,4,5,18,18,103,2.0,332.0,27.0,4.112,39.0,43.0,0.564102564103,0.546511627907,12.2962962963,1.0
